,399006,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2015-12-08 21:00:00,2691.658,1.94489307529,0.3617816,4.00166989182,0.0249127273631,0.135263167668,-1.27694233238,-26917.58,-967401.62,1103579.78,1103579.78,0.3393816,8.10394104312,0.117062086611,1103579.78,1103579.78,1,-0.468945870069,0.0,8.10394104312,"[{'status': 1, 'created': Timestamp('2015-12-07 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-08 21:00:00+0000', tz='UTC'), 'id': 'eb96a4a2e03047eca8a36e53746068c3', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-08 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-08 21:00:00+0000', tz='UTC'), 'id': '8ba9435b025e42dfa440656d3123f8d5', 'filled': 0}]",2015-12-08 21:00:00+00:00,2015-12,2015-12-08 14:31:00+00:00,-18597.4,136178.16,"[{'amount': 410, 'last_sale_price': 2691.6579999999999, 'cost_basis': 2603.4185853658541, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.120157213452,1.95471839417,0,0,0,3.04048374233,-940484.04,1095259.6,1095259.6,42,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': 'eb96a4a2e03047eca8a36e53746068c3', 'price': 2691.6579999999999, 'dt': Timestamp('2015-12-08 21:00:00+0000', tz='UTC')}]",0.0224
2015-12-09 21:00:00,2667.912,1.93299889969,0.264413,3.403601631,0.0169809430092,0.135167019915,-1.01610954069,-26680.12,-994081.74,1120523.04,1120523.04,0.242213,8.86200189337,0.103088836716,1120523.04,1120523.04,1,-0.468945870069,0.0,8.86200189337,"[{'status': 1, 'created': Timestamp('2015-12-08 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-09 21:00:00+0000', tz='UTC'), 'id': '8ba9435b025e42dfa440656d3123f8d5', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-09 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-09 21:00:00+0000', tz='UTC'), 'id': '5044ddb866f64c668260bbdc79de720c', 'filled': 0}]",2015-12-09 21:00:00+00:00,2015-12,2015-12-09 14:31:00+00:00,-9736.86,126441.3,"[{'amount': 420, 'last_sale_price': 2667.9119999999998, 'cost_basis': 2604.9565238095242, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.0715008926542,1.70423155933,0,0,0,2.64005739862,-967401.62,1103579.78,1103579.78,43,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '8ba9435b025e42dfa440656d3123f8d5', 'price': 2667.9119999999998, 'dt': Timestamp('2015-12-09 21:00:00+0000', tz='UTC')}]",0.0222
2015-12-10 21:00:00,2695.507,1.91962399487,0.380302,3.85872523439,0.0192705606648,0.133657399255,-0.96906164592,-26956.07,-1021037.81,1159068.01,1159068.01,0.357902,8.39720590132,0.118161460994,1159068.01,1159068.01,1,-0.468945870069,0.0,8.39720590132,"[{'status': 1, 'created': Timestamp('2015-12-09 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-10 21:00:00+0000', tz='UTC'), 'id': '5044ddb866f64c668260bbdc79de720c', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-10 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-10 21:00:00+0000', tz='UTC'), 'id': '76fe3c931c29497cb3d1566ea186645e', 'filled': 0}]",2015-12-10 21:00:00+00:00,2015-12,2015-12-10 14:31:00+00:00,11588.9,138030.2,"[{'amount': 430, 'last_sale_price': 2695.5070000000001, 'cost_basis': 2607.0646744186051, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0916543882418,1.95055774919,0,0,0,3.03543020951,-994081.74,1120523.04,1120523.04,44,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '5044ddb866f64c668260bbdc79de720c', 'price': 2695.5070000000001, 'dt': Timestamp('2015-12-10 21:00:00+0000', tz='UTC')}]",0.0224
2015-12-11 21:00:00,2671.292,1.90967849487,0.2761675,3.24096587312,-0.000526494078038,0.140263979363,-0.348653124832,-26713.92,-1047751.73,1175368.48,1175368.48,0.2548675,9.21014271246,0.10612833501,1175368.48,1175368.48,1,-0.468945870069,0.0,9.21014271246,"[{'status': 1, 'created': Timestamp('2015-12-10 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-11 21:00:00+0000', tz='UTC'), 'id': '76fe3c931c29497cb3d1566ea186645e', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-11 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-11 21:00:00+0000', tz='UTC'), 'id': '3bb3153f4cdd463bac4e253a3c86a232', 'filled': 0}]",2015-12-11 21:00:00+00:00,2015-12,2015-12-11 14:31:00+00:00,-10413.45,127616.75,"[{'amount': 440, 'last_sale_price': 2671.2919999999999, 'cost_basis': 2608.5266590909096, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.0754432725592,1.69591250151,0,0,0,2.62715731684,-1021037.81,1159068.01,1159068.01,45,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '76fe3c931c29497cb3d1566ea186645e', 'price': 2671.2919999999999, 'dt': Timestamp('2015-12-11 21:00:00+0000', tz='UTC')}]",0.0213
2015-12-14 21:00:00,2709.265,1.90845308467,0.4432387,3.89157140945,0.00422656202192,0.139137723377,-0.188446267092,-27093.65,-1074845.38,1219169.25,1219169.25,0.4209387,8.44745397972,0.126712726866,1219169.25,1219169.25,1,-0.468945870069,0.0,8.44745397972,"[{'status': 1, 'created': Timestamp('2015-12-11 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-14 21:00:00+0000', tz='UTC'), 'id': '3bb3153f4cdd463bac4e253a3c86a232', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-14 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-14 21:00:00+0000', tz='UTC'), 'id': 'dde7f58838d84863873c84151a814119', 'filled': 0}]",2015-12-14 21:00:00+00:00,2015-12,2015-12-14 14:31:00+00:00,16707.12,144323.87,"[{'amount': 450, 'last_sale_price': 2709.2649999999999, 'cost_basis': 2610.7675111111112, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.130916356983,2.03590868272,0,0,0,3.18665334607,-1047751.73,1175368.48,1175368.48,46,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '3bb3153f4cdd463bac4e253a3c86a232', 'price': 2709.2649999999999, 'dt': Timestamp('2015-12-14 21:00:00+0000', tz='UTC')}]",0.0223
2015-12-15 21:00:00,2745.7,1.90123555905,0.6071862,4.40296087088,0.0148900032263,0.139743989824,0.0999962793298,-27458.0,-1102303.38,1263022.0,1263022.0,0.5843862,7.85859161807,0.142927838652,1263022.0,1263022.0,1,-0.468945870069,0.0,7.85859161807,"[{'status': 1, 'created': Timestamp('2015-12-14 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-15 21:00:00+0000', tz='UTC'), 'id': 'dde7f58838d84863873c84151a814119', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-15 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-15 21:00:00+0000', tz='UTC'), 'id': '0ecfe6373f774501a5ac4fc21a5f1fdf', 'filled': 0}]",2015-12-15 21:00:00+00:00,2015-12,2015-12-15 14:31:00+00:00,16394.75,160718.62,"[{'amount': 460, 'last_sale_price': 2745.6999999999998, 'cost_basis': 2613.7030000000004, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.113596939993,2.32051219747,0,0,0,3.65750422503,-1074845.38,1219169.25,1219169.25,47,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': 'dde7f58838d84863873c84151a814119', 'price': 2745.6999999999998, 'dt': Timestamp('2015-12-15 21:00:00+0000', tz='UTC')}]",0.0228
2015-12-16 21:00:00,2763.114,1.88235887649,0.6872806,4.54665206382,0.0296211005103,0.142006781016,0.213970441603,-27632.14,-1129935.52,1298663.58,1298663.58,0.6642806,7.69678487384,0.147624185747,1298663.58,1298663.58,1,-0.468945870069,0.0,7.69678487384,"[{'status': 1, 'created': Timestamp('2015-12-15 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-16 21:00:00+0000', tz='UTC'), 'id': '0ecfe6373f774501a5ac4fc21a5f1fdf', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-16 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-16 21:00:00+0000', tz='UTC'), 'id': '8cb845f9e22f4c179f554742bedd6fda', 'filled': 0}]",2015-12-16 21:00:00+00:00,2015-12,2015-12-16 14:31:00+00:00,8009.44,168728.06,"[{'amount': 470, 'last_sale_price': 2763.114, 'cost_basis': 2616.8840851063828, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0498351715564,2.43394693395,0,0,0,3.83840038246,-1102303.38,1263022.0,1263022.0,48,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '0ecfe6373f774501a5ac4fc21a5f1fdf', 'price': 2763.114, 'dt': Timestamp('2015-12-16 21:00:00+0000', tz='UTC')}]",0.023
2015-12-17 21:00:00,2835.701,1.90881849401,1.0284295,5.5695745354,0.0141350631691,0.144953508074,-0.505479415834,-28358.01,-1158293.53,1361136.48,1361136.48,1.0060295,6.71029720284,0.178674491779,1361136.48,1361136.48,1,-0.468945870069,0.0,6.71029720284,"[{'status': 1, 'created': Timestamp('2015-12-16 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-17 21:00:00+0000', tz='UTC'), 'id': '8cb845f9e22f4c179f554742bedd6fda', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-17 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-17 21:00:00+0000', tz='UTC'), 'id': 'c17f4da6132c4fdd9722d6e75e903d22', 'filled': 0}]",2015-12-17 21:00:00+00:00,2015-12,2015-12-17 14:31:00+00:00,34114.89,202842.95,"[{'amount': 480, 'last_sale_price': 2835.701, 'cost_basis': 2621.4448541666666, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.202188598624,2.89597332306,0,0,0,4.67921881485,-1129935.52,1298663.58,1298663.58,49,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '8cb845f9e22f4c179f554742bedd6fda', 'price': 2835.701, 'dt': Timestamp('2015-12-17 21:00:00+0000', tz='UTC')}]",0.0224
2015-12-18 21:00:00,2830.259,1.89085676864,1.0022979,5.34951754875,-0.00391372175279,0.149125240643,-0.324823594995,-28303.59,-1186597.12,1386826.91,1386826.91,0.9803979,6.92617671926,0.177702156423,1386826.91,1386826.91,1,-0.468945870069,0.0,6.92617671926,"[{'status': 1, 'created': Timestamp('2015-12-17 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-18 21:00:00+0000', tz='UTC'), 'id': 'c17f4da6132c4fdd9722d6e75e903d22', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-18 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-18 21:00:00+0000', tz='UTC'), 'id': 'c3a1c66a4819449fbc587b7b03c1753e', 'filled': 0}]",2015-12-18 21:00:00+00:00,2015-12,2015-12-18 14:31:00+00:00,-2613.16,200229.79,"[{'amount': 490, 'last_sale_price': 2830.259, 'cost_basis': 2625.7084081632656, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.0128826759816,2.83067500949,0,0,0,4.57527296158,-1158293.53,1361136.48,1361136.48,50,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': 'c17f4da6132c4fdd9722d6e75e903d22', 'price': 2830.259, 'dt': Timestamp('2015-12-18 21:00:00+0000', tz='UTC')}]",0.0219
2015-12-21 21:00:00,2829.921,1.87249558205,1.0006317,5.25401251428,0.00383423798835,0.148644687927,-0.358956292427,-28300.21,-1214897.33,1414960.5,1414960.5,0.9786317,7.0725686292,0.17445330731,1414960.5,1414960.5,1,-0.468945870069,0.0,7.0725686292,"[{'status': 1, 'created': Timestamp('2015-12-18 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-21 21:00:00+0000', tz='UTC'), 'id': 'c3a1c66a4819449fbc587b7b03c1753e', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-12-21 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-12-21 21:00:00+0000', tz='UTC'), 'id': '399734c7e89648c394698985a96c9ba4', 'filled': 0}]",2015-12-21 21:00:00+00:00,2015-12,2015-12-21 14:31:00+00:00,-166.62,200063.17,"[{'amount': 500, 'last_sale_price': 2829.9209999999998, 'cost_basis': 2629.79466, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.000832143908256,2.80018828489,0,0,0,4.52663976377,-1186597.12,1386826.91,1386826.91,51,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': 'c3a1c66a4819449fbc587b7b03c1753e', 'price': 2829.9209999999998, 'dt': Timestamp('2015-12-21 21:00:00+0000', tz='UTC')}]",0.022
