股票代码,股票名称,交易日期,股票行业,股票概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率,市销率,市现率,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600000,浦发银行,2012-11-27,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.44,7.52,7.42,7.46,50.1,4.53,-0.001339,40827533,304729094,0.002736,111323917400,139154896760,0,0,4.153648,1.746782,0.733381,0.820034,5.563754,5.537684,5.6036,5.610179,5.563748,5日、60日均线金叉；1日、5日均线死叉；,-0.01383,-0.008657,-0.010346,\N,49.46058,39.027703,70.326333,\N,5.604345,5.780407,5.428283,41.666667,41.666667,48.355628,47.700617,48.197863,0.013387,1.303917
sh600000,浦发银行,2012-11-28,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.44,7.5,7.42,7.44,49.98,4.51,-0.002681,41978767,312815519,0.002813,111025461860,138781827330,0,0,4.142512,1.742099,0.731415,0.817836,5.559286,5.533215,5.600994,5.607449,5.562382,5日、60日均线死叉；,-0.014608,-0.009847,-0.009523,\N,48.915749,42.323718,62.09981,\N,5.6036,5.780832,5.426369,33.333333,40.277778,44.639856,46.127747,47.468964,0.010724,1.237739
sh600000,浦发银行,2012-11-29,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.46,7.47,7.4,7.41,49.8,4.48,-0.004032,39279397,291914537,0.002632,110577778550,138222223190,0,0,4.125809,1.735075,0.728466,0.814538,5.554818,5.532471,5.592428,5.602235,5.5599,1日、10日均线死叉；,-0.016834,-0.011244,-0.011179,\N,44.204702,42.950713,46.712681,\N,5.600994,5.779983,5.422004,33.333333,38.888889,39.216041,43.76642,46.371397,0.009409,1.055484
sh600000,浦发银行,2012-11-30,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.41,7.48,7.37,7.46,50.1,4.53,0.006748,38822287,288486299,0.002602,111323917400,139154896760,0,0,4.15365,1.746783,0.733382,0.820035,5.54737,5.53992,5.584236,5.599256,5.558038,1日、5日均线金叉；1日、10日均线金叉；,-0.015415,-0.012079,-0.006673,\N,48.310381,44.737269,55.456605,\N,5.592428,5.76819,5.416667,33.333333,37.5,51.100242,48.55519,48.44477,0.014845,1.026635
sh600000,浦发银行,2012-12-03,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.46,7.47,7.34,7.35,49.44,4.43,-0.014745,53769233,396827583,0.003603,109682411920,137103014900,0,0,4.092404,1.721027,0.722568,0.807943,5.529495,5.538431,5.570085,5.591808,5.555183,1日、5日均线死叉；1日、10日均线死叉；5日、10日均线死叉；,-0.020663,-0.013796,-0.013736,\N,33.722072,41.065537,19.035143,死叉,5.584236,5.751484,5.416987,33.333333,36.111111,33.704562,40.315997,44.495883,0.017426,1.252327
sh600000,浦发银行,2012-12-04,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.33,7.46,7.33,7.43,49.92,4.50,0.010884,34974819,258840206,0.002344,110876234090,138595292610,0,0,4.136946,1.739758,0.730433,0.816737,5.525027,5.544391,5.560775,5.588332,5.554811,1日、5日均线金叉；,-0.019787,-0.014994,-0.009586,\N,36.974135,39.701736,31.518933,\N,5.570085,5.729902,5.410267,41.666667,36.111111,48.889209,47.397657,47.729301,0.017687,0.837421
sh600000,浦发银行,2012-12-05,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.43,7.92,7.41,7.88,52.62,4.91,0.060565,227002022,1764021567,0.015212,117591483800,146989354750,0,0,4.3875,1.845127,0.774671,0.866202,5.590571,5.574928,5.56785,5.595532,5.561763,1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；1日、60日均线金叉；5日、10日均线金叉；5日、20日均线金叉；5日、60日均线金叉；10日、20日均线金叉；10日、60日均线金叉；,0.007863,-0.010423,0.03657,金叉,55.72287,45.042114,77.084381,金叉,5.560775,5.714651,5.406898,41.666667,36.111111,79.925829,69.560861,61.048515,0.068641,2.88185
sh600000,浦发银行,2012-12-06,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.87,7.97,7.83,7.89,52.68,4.92,0.001269,115134979,910874057,0.007715,117740711570,147175889460,0,0,4.393068,1.847468,0.775654,0.867302,5.662073,5.608445,5.580885,5.60447,5.568094,5日、30日均线金叉；10日、30日均线金叉；,0.03003,-0.002332,0.064723,\N,66.315247,52.133158,94.679423,\N,5.56785,5.767597,5.368104,50,38.888889,80.245705,69.868621,61.27731,0.017766,1.225614
sh600000,浦发银行,2012-12-07,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.93,8.28,7.92,8.26,54.9,5.25,0.046895,229249195,1863056888,0.015362,123262139110,154077673890,0,0,4.599081,1.934105,0.812029,0.907974,5.781243,5.664307,5.608071,5.624332,5.576288,\N,0.069038,0.011942,0.114193,\N,76.841743,60.369353,109.786523,\N,5.580885,5.820299,5.341471,50,41.666667,88.431029,78.601643,68.435731,0.045627,1.736394
sh600000,浦发银行,2012-12-10,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,8.35,8.42,8.26,8.33,55.32,5.32,0.008475,215254803,1796312749,0.014425,124306733510,155383416890,0,0,4.638058,1.950497,0.818911,0.915669,5.927227,5.728361,5.634139,5.645684,5.585846,\N,0.102973,0.030148,0.14565,\N,81.808869,67.515858,110.394889,\N,5.608071,5.949188,5.266953,58.333333,45.833333,89.425792,79.809453,69.547154,0.01937,1.309948
sh600000,浦发银行,2012-12-11,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,8.32,8.37,8.25,8.28,55.02,5.27,-0.006002,114930761,955761506,0.007702,123560594650,154450743320,0,0,4.610221,1.938790,0.813995,0.910173,6.053846,5.789436,5.66356,5.665546,5.595653,\N,0.125417,0.049202,0.152429,\N,83.591234,72.874317,105.025067,\N,5.634139,6.059692,5.208587,50,48.611111,83.288028,76.447502,67.7688,0.014406,0.637391
sh600000,浦发银行,2012-12-12,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,8.29,8.49,8.29,8.4,55.74,5.38,0.014493,174126970,1463952981,0.011669,125351327910,156689159890,0,0,4.677037,1.966889,0.825793,0.923364,6.131308,5.860939,5.697077,5.687642,5.607074,20日、30日均线金叉；,0.148701,0.069102,0.159199,\N,86.474615,77.40775,104.608347,\N,5.66356,6.144058,5.183062,58.333333,51.388889,86.046452,78.787256,69.708736,0.024155,1.025849
sh600000,浦发银行,2012-12-13,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,8.35,8.45,8.28,8.29,55.08,5.28,-0.013095,124094525,1038553776,0.008316,123709822420,154637278030,0,0,4.615791,1.941132,0.814979,0.911273,6.190895,5.926484,5.729478,5.70378,5.617502,1日、5日均线死叉；,0.158714,0.087024,0.143379,\N,85.235951,80.01715,95.673552,\N,5.697077,6.238162,5.155993,58.333333,54.166667,72.824684,71.66787,65.91411,0.020238,0.723451
sh600000,浦发银行,2012-12-14,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,8.32,8.99,8.32,8.9,58.74,5.83,0.073583,344394455,3002867566,0.023078,132812716470,166015895590,0,0,4.955434,2.083967,0.874948,0.978327,6.286233,6.033738,5.786829,5.73407,5.634633,1日、5日均线金叉；,0.200993,0.109818,0.18235,\N,88.350071,82.79479,99.460633,\N,5.729478,6.303879,5.155077,66.666667,56.944444,86.563844,81.681811,74.079199,0.08082,1.770117
sh600000,浦发银行,2012-12-17,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9,9.11,8.94,9.07,59.76,5.99,0.019101,254783070,2298528870,0.017073,135349588590,169186985730,0,0,5.050088,2.123773,0.891660,0.997014,6.396467,6.161847,5.850139,5.767339,5.65524,\N,0.241928,0.13624,0.211376,\N,91.449067,85.679549,102.988103,\N,5.786829,6.470502,5.103156,75,61.111111,88.507026,83.459209,75.767254,0.019101,1.2584
sh600000,浦发银行,2012-12-18,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9.01,9.29,8.97,9.14,60.18,6.05,0.007718,234880214,2144833795,0.015740,136394182990.00002,170492728730,0,0,5.089065,2.140164,0.898542,1.004709,6.524576,6.289211,5.916801,5.803587,5.677461,\N,0.275402,0.164072,0.222659,\N,90.874721,87.411273,97.801616,\N,5.850139,6.6426,5.057679,75,63.888889,89.273576,84.15006,76.42689,0.035281,1.037201
sh600000,浦发银行,2012-12-19,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9.11,9.16,8.98,9.05,59.64,5.97,-0.009847,176670647,1601205282,0.011839,135051133039.99998,168813916310,0,0,5.038953,2.119090,0.889694,0.994815,6.621403,6.376355,5.975642,5.837352,5.698688,\N,0.293142,0.189886,0.206511,\N,88.077064,87.633204,88.964786,\N,5.916801,6.801677,5.031925,75,68.055556,80.944186,79.493285,73.734165,0.019694,0.778406
sh600000,浦发银行,2012-12-20,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,8.99,9.07,8.88,9.06,59.7,5.98,0.001105,149750877,1346132252,0.010035,135200360820,169000451020,0,0,5.044521,2.121431,0.890677,0.995915,6.736105,6.4635,6.035973,5.87509,5.721406,\N,0.304294,0.212768,0.183053,\N,84.679581,86.648663,80.741418,死叉,5.975642,6.924154,5.02713,75,70.833333,81.178334,79.629923,73.841024,0.020994,0.645211
sh600000,浦发银行,2012-12-21,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9.06,9.11,8.88,8.97,59.16,5.90,-0.009934,130820092,1174200111,0.008766,133857310870,167321638590,0,0,4.994409,2.100357,0.881829,0.986021,6.746532,6.516382,6.090345,5.910841,5.743254,1日、5日均线死叉；,0.304217,0.231058,0.146318,\N,79.529977,84.275768,70.038397,\N,6.035973,7.036139,5.035806,66.666667,72.222222,71.66771,74.740446,71.123595,0.025386,0.690777
sh600000,浦发银行,2012-12-24,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,8.94,9.26,8.94,9.09,59.88,6.01,0.013378,134642726,1224943518,0.009023,135648044130,169560055160,0,0,5.061224,2.128456,0.893626,0.999212,6.749511,6.572989,6.150675,5.947089,5.767088,1日、5日均线金叉；,0.307819,0.24641,0.122818,\N,79.752658,82.768064,73.721845,\N,6.090345,7.124792,5.055897,66.666667,72.222222,76.140189,76.811444,72.530072,0.035674,0.814275
sh600000,浦发银行,2012-12-25,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9.07,9.56,9.04,9.45,62.04,6.33,0.039604,234226689,2200438398,0.015696,141020243900,176275304870,0,0,5.261668,2.212751,0.929017,1.038785,6.795689,6.660133,6.224785,5.995751,5.795516,\N,0.328523,0.262832,0.13138,\N,83.637189,83.057773,84.796021,金叉,6.150675,7.221448,5.079902,66.666667,70.833333,84.786062,81.717187,76.164357,0.057206,1.417647
sh600000,浦发银行,2012-12-26,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9.46,9.49,9.37,9.46,62.1,6.34,0.001058,96013021,904988194,0.006434,141169471670,176461839590,0,0,5.267235,2.215092,0.930000,1.039884,6.856764,6.739083,6.300011,6.044413,5.824688,\N,0.341594,0.278585,0.126018,\N,86.403287,84.172944,90.863973,\N,6.224785,7.355507,5.094062,66.666667,69.444444,84.967599,81.833627,76.255395,0.012698,0.643991
sh600000,浦发银行,2012-12-27,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9.46,9.64,9.32,9.39,61.68,6.28,-0.0074,127847946,1211244239,0.008567,140124877270,175156096590,0,0,5.228258,2.198700,0.923118,1.032189,6.90592,6.821013,6.373748,6.093323,5.850385,\N,0.343783,0.291624,0.104317,\N,79.970612,82.772167,74.367504,死叉,6.300011,7.478615,5.121408,66.666667,68.055556,77.225291,78.037367,74.185236,0.033827,0.883476
sh600000,浦发银行,2012-12-28,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9.37,9.64,9.37,9.59,62.87,6.46,0.021299,119599842,1140200526,0.008015,143109432700,178886790870,0,0,5.339614,2.245530,0.942780,1.054174,6.998276,6.872404,6.453071,6.148687,5.877819,\N,0.353463,0.303992,0.098942,\N,84.454093,83.332809,86.69666,金叉,6.373748,7.584089,5.163408,66.666667,66.666667,82.646415,80.811658,76.118042,0.028754,0.839497
sh600000,浦发银行,2012-12-31,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9.64,9.96,9.63,9.92,64.85,6.76,0.034411,198451648,1956467612,0.013299,148033949150,185042436440,0,0,5.523356,2.322801,0.975222,1.090449,7.121915,6.935713,6.54878,6.211997,5.910095,\N,0.376626,0.318519,0.116214,\N,88.401494,85.02237,95.15974,\N,6.453071,7.702033,5.20411,75,68.055556,88.205369,84.366386,78.845162,0.034411,1.278454
sh600000,浦发银行,2013-01-04,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.1,10.26,9.93,10.02,65.45,6.85,0.010081,261436810,2633796691,0.017519,149526226860,186907783580,0,0,5.579037,2.346218,0.985053,1.101442,7.206823,7.001256,6.645234,6.278286,5.941998,\N,0.396423,0.3341,0.124648,\N,86.470561,85.505101,88.401482,\N,6.54878,7.852282,5.245278,75,69.444444,89.435962,85.268583,79.582423,0.033266,1.627168
sh600000,浦发银行,2013-01-07,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.05,10.34,10.01,10.32,67.25,7.13,0.02994,248200915,2534161998,0.016632,154003060000,192503825000,0,0,5.746073,2.416463,1.014545,1.134419,7.33493,7.095847,6.736101,6.349044,5.977749,\N,0.425241,0.352328,0.145826,\N,90.523753,87.177985,97.21529,\N,6.645234,7.999019,5.291448,75,70.833333,92.320367,87.608765,81.590754,0.032934,1.298751
sh600000,浦发银行,2013-01-08,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.34,10.35,10.06,10.12,66.05,6.94,-0.01938,154851189,1573240155,0.010377,151018504580,188773130720,0,0,5.634714,2.369632,0.994883,1.112434,7.443673,7.174797,6.819148,6.415581,6.01139,\N,0.43109,0.36808,0.126019,\N,88.24515,87.533706,89.668036,\N,6.736101,8.148626,5.323576,66.666667,70.833333,75.769653,78.535313,76.365294,0.028101,0.788014
sh600000,浦发银行,2013-01-09,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.09,10.18,9.98,10.14,66.17,6.96,0.001976,175906181,1774560423,0.011788,151316960120,189146200150,0,0,5.645848,2.374315,0.996849,1.114632,7.525603,7.26194,6.889161,6.480876,6.044783,\N,0.431948,0.380854,0.102188,\N,86.819922,87.295778,85.868209,死叉,6.819148,8.261699,5.376598,75,72.222222,76.279866,78.775082,76.522171,0.019763,0.846642
sh600000,浦发银行,2013-01-10,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.11,10.21,9.99,10.04,65.57,6.87,-0.009862,121226794,1224888956,0.008124,149824682410,187280853010,0,0,5.590169,2.350899,0.987018,1.103639,7.543478,7.332696,6.952843,6.544682,6.077431,1日、5日均线死叉；,0.421756,0.389034,0.065443,\N,81.180919,85.257492,73.027773,\N,6.889161,8.341651,5.436671,66.666667,72.222222,67.722476,74.250365,73.960478,0.021696,0.630325
sh600000,浦发银行,2013-01-11,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.07,10.12,9.77,9.82,64.25,6.67,-0.021912,171547464,1709899032,0.011496,146541671440,183177089300,0,0,5.467677,2.299386,0.965391,1.079456,7.513685,7.360254,7.010193,6.603274,6.106727,1日、10日均线死叉；,0.395893,0.390406,0.010974,\N,70.301842,80.272275,50.360976,\N,6.952843,8.40193,5.503756,66.666667,70.833333,52.248574,65.25502,68.682337,0.034861,0.983946
sh600000,浦发银行,2013-01-14,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,9.75,10.36,9.75,10.35,67.43,7.15,0.053971,228634872,2326609986,0.015321,154450743320,193063429150,0,0,5.762773,2.423486,1.017494,1.137716,7.518153,7.426542,7.082812,6.675521,6.141485,1日、5日均线金叉；1日、10日均线金叉；,0.402609,0.392847,0.019524,\N,79.864528,80.136359,79.320865,\N,7.010193,8.448115,5.572271,66.666667,69.444444,71.24358,73.645971,73.446093,0.062118,1.341492
sh600000,浦发银行,2013-01-15,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.35,10.41,10.22,10.33,67.31,7.13,-0.001932,134039003,1383536241,0.008982,154152287770,192690359720,0,0,5.75164,2.418804,1.015528,1.135518,7.549435,7.496554,7.158783,6.748017,6.175126,\N,0.402094,0.394696,0.014796,\N,83.157548,81.143422,87.185801,金叉,7.082812,8.526218,5.639407,58.333333,66.666667,69.983195,72.92114,73.008878,0.018357,0.806148
sh600000,浦发银行,2013-01-16,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.28,10.32,9.98,10.12,66.05,6.94,-0.020329,156691872,1588121377,0.010500,151018504580,188773130720,0,0,5.634715,2.369632,0.994883,1.112434,7.546456,7.536029,7.204217,6.814057,6.206657,1日、5日均线死叉；,0.384631,0.392683,-0.016104,死叉,74.125234,78.804026,64.76765,死叉,7.158783,8.608295,5.709271,50,63.888889,57.224891,65.53193,68.537837,0.032914,0.964685
sh600000,浦发银行,2013-01-17,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.05,10.17,9.88,10.03,65.51,6.86,-0.008893,116672023,1163327254,0.007818,149675454630,187094318290,0,0,5.584605,2.348559,0.986036,1.102541,7.544968,7.544223,7.239968,6.880594,6.236201,1日、10日均线死叉；,0.361219,0.38639,-0.050342,\N,63.558237,73.722097,43.230518,\N,7.204217,8.611876,5.796558,50,59.722222,52.319677,62.567805,66.710891,0.028656,0.722351
sh600000,浦发银行,2013-01-18,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.08,10.25,9.97,10.16,66.29,6.98,0.012961,129872645,1315677034,0.008703,151615415660,189519269580,0,0,5.656987,2.378999,0.998816,1.116831,7.595615,7.55465,7.277953,6.948372,6.268352,1日、10日均线金叉；,0.346484,0.378409,-0.06385,\N,63.079229,70.174474,48.888738,\N,7.239968,8.59208,5.887856,50,56.944444,58.487648,65.058307,67.996722,0.027916,0.847832
sh600000,浦发银行,2013-01-21,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.2,10.44,10.05,10.4,67.73,7.20,0.023622,178154882,1826584603,0.011938,155196882170,193996102720,0,0,5.790616,2.435196,1.022410,1.143213,7.603064,7.560609,7.328228,7.010937,6.303235,1日、5日均线金叉；,0.34525,0.371777,-0.053054,\N,73.453785,71.267578,77.8262,金叉,7.277953,8.576508,5.979398,50,54.166667,67.734497,69.187188,70.213183,0.038386,1.245089
sh600000,浦发银行,2013-01-22,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.38,10.76,10.25,10.48,68.21,7.27,0.007692,242222065,2546398122,0.016232,156390704340,195488380430,0,0,5.835158,2.453927,1.030274,1.152006,7.625409,7.587422,7.381109,7.07524,6.339855,\N,0.345102,0.366442,-0.04268,\N,73.061599,71.865585,75.453628,\N,7.328228,8.594774,6.061682,50,51.388889,70.37406,70.456592,70.913828,0.049038,1.470484
sh600000,浦发银行,2013-01-23,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.44,10.62,10.37,10.6,68.93,7.38,0.01145,155968498,1637582752,0.010452,158181437600,197726797000,0,0,5.90197,2.482025,1.042071,1.165197,7.69691,7.621683,7.441811,7.133335,6.378834,\N,0.348183,0.36279,-0.029215,\N,76.760538,73.497236,83.287143,\N,7.381109,8.621587,6.140632,50,50,74.176664,72.32245,71.946674,0.023855,0.947687
sh600000,浦发银行,2013-01-24,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.6,11.04,10.53,10.61,68.99,7.39,0.000943,320210498,3446063883,0.021458,158330665370,197913331710,0,0,5.907536,2.484365,1.043054,1.166296,7.783307,7.664137,7.498417,7.189941,6.417812,\N,0.347223,0.359677,-0.024908,\N,73.395914,73.463462,73.260819,死叉,7.441811,8.67067,6.212953,58.333333,51.388889,74.503792,72.480393,72.032997,0.048113,1.559828
sh600000,浦发银行,2013-01-25,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.6,10.68,10.53,10.66,69.29,7.43,0.004713,89716806,951423104,0.006012,159076804230,198846005280,0,0,5.935378,2.496074,1.047970,1.171792,7.857787,7.726701,7.543478,7.249029,6.457288,\N,0.345485,0.356838,-0.022708,\N,71.344403,72.757109,68.51899,\N,7.498417,8.709177,6.287656,58.333333,52.777778,76.305668,73.311542,72.475126,0.014138,0.454828
sh600000,浦发银行,2013-01-28,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,10.66,11.21,10.65,11.18,72.41,7.91,0.04878,263089195,2903989341,0.017630,166836648340,208545810420,0,0,6.224906,2.617832,1.099090,1.228952,7.973976,7.78852,7.607531,7.318048,6.502845,\N,0.371081,0.359687,0.022789,金叉,80.144389,75.219536,89.994095,金叉,7.543478,8.711774,6.375181,66.666667,55.555556,87.409325,80.122094,76.505446,0.052533,1.228003
sh600000,浦发银行,2013-01-29,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,11.21,11.47,11.11,11.3,73.13,8.02,0.010733,191067344,2155684299,0.012804,168627381590,210784226990,0,0,6.291718,2.645930,1.110886,1.242143,8.096124,7.860766,7.67866,7.392778,6.548279,\N,0.394036,0.366557,0.054959,\N,83.198985,77.879352,93.83825,\N,7.607531,8.772505,6.442557,75,59.722222,88.855518,81.321985,77.305611,0.0322,0.936557
sh600000,浦发银行,2013-01-30,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,11.29,11.36,11.09,11.24,72.77,7.96,-0.00531,172171454,1933404997,0.011537,167732014960,209665018700,0,0,6.258309,2.631880,1.104987,1.235547,8.191458,7.944184,7.740107,7.450873,6.592471,\N,0.403966,0.374039,0.059854,\N,83.688212,79.815639,91.433359,\N,7.67866,8.857269,6.500051,66.666667,62.5,83.126157,78.729553,75.955819,0.023894,0.830739
sh600000,浦发银行,2013-01-31,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,11.24,11.5,11.12,11.48,74.21,8.18,0.021352,181147190,2051351346,0.012139,171313481480,214141851840,0,0,6.391936,2.688076,1.128581,1.261928,8.321054,8.05218,7.798201,7.510705,6.639022,\N,0.421401,0.383511,0.075779,\N,88.665704,82.765661,100.465792,\N,7.740107,8.912184,6.56803,75,66.666667,87.114105,81.326933,77.588993,0.033808,1.009523
sh600000,浦发银行,2013-02-01,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,11.41,11.97,11.31,11.95,77.03,8.61,0.040941,223157195,2595572299,0.014954,178327186730,222908983410,0,0,6.653629,2.798128,1.174786,1.313593,8.513213,8.1855,7.870075,7.580469,6.692028,\N,0.458184,0.398446,0.119477,\N,92.056206,85.862509,104.4436,\N,7.798201,8.958329,6.638074,83.333333,70.833333,91.715423,85.190462,80.320571,0.057491,1.082623
sh600000,浦发银行,2013-02-04,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,11.98,12.27,11.83,12.07,77.75,8.72,0.010042,271540507,3269293147,0.018196,180117919980,225147399980,0,0,6.720444,2.826227,1.186583,1.326784,8.645789,8.309883,7.935246,7.655446,6.746399,\N,0.488911,0.416539,0.144745,\N,91.195365,87.640128,98.305841,\N,7.870075,9.063597,6.676553,91.666667,76.388889,92.532414,85.997424,80.939524,0.03682,1.306634
sh600000,浦发银行,2013-02-05,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,11.91,12,11.65,11.87,76.55,8.53,-0.01657,176944688,2098278652,0.011857,177133364560,221416705700,0,0,6.609087,2.779396,1.166922,1.304799,8.730698,8.413411,8.000416,7.72521,6.80015,\N,0.49553,0.432337,0.126387,\N,86.467408,87.249221,84.903782,死叉,7.935246,9.146157,6.724335,83.333333,79.166667,77.288848,78.245637,76.741909,0.028998,0.863178
sh600000,浦发银行,2013-02-06,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,11.85,12.05,11.72,12,77.33,8.65,0.010952,133748186,1595335908,0.008963,179073325580,223841656980,0,0,6.681469,2.809836,1.179702,1.319089,8.843909,8.517684,8.069683,7.800435,6.855638,\N,0.502793,0.446428,0.11273,\N,85.805858,86.7681,83.881375,\N,8.000416,9.226951,6.773882,83.333333,80.555556,79.874843,79.552583,77.532223,0.027801,0.677867
sh600000,浦发银行,2013-02-07,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,12,12.02,11.17,11.43,73.91,8.13,-0.0475,315193605,3634915098,0.021122,170567342620,213209178270,0,0,6.364099,2.676369,1.123666,1.256433,8.836462,8.578758,8.121447,7.85853,6.90281,1日、5日均线死叉；1日、10日均线死叉；,0.468887,0.45092,0.035934,\N,73.253288,82.263163,55.233539,\N,8.069683,9.321529,6.817838,75,81.944444,49.949828,61.794994,67.100301,0.070833,1.406381
sh600000,浦发银行,2013-02-08,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,11.4,11.45,11.06,11.34,73.37,8.05,-0.007874,195904902,2214211012,0.013128,169224292680,211530365850,0,0,6.313989,2.655295,1.114818,1.246540,8.745595,8.629404,8.178053,7.905453,6.950602,\N,0.431632,0.447062,-0.030862,死叉,56.549024,73.691783,22.263506,\N,8.121447,9.36349,6.879405,66.666667,80.555556,46.639107,59.507009,65.645062,0.034121,0.895908
sh600000,浦发银行,2013-02-18,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,11.42,11.5,11.19,11.26,72.89,7.98,-0.007055,119051849,1348960810,0.007978,168030470510,210038088130,0,0,6.269443,2.636562,1.106953,1.237745,8.624935,8.635362,8.211941,7.950141,6.997277,5日、10日均线死叉；,0.39277,0.436204,-0.086867,\N,43.208991,63.530853,2.565269,\N,8.178053,9.418447,6.937658,58.333333,76.388889,43.559328,57.444457,64.350527,0.027337,0.632687
